Mon Dec 16 08:11:35 2019	 151.0	 1.00000	 0.67000	 -5.22000	 7.89000	 1.84000	 -2.90000	 0.36000	2	
Mon Dec 16 08:11:35 2019	 152.0	 1.00000	 0.70000	 -5.26000	 7.86000	 2.23000	 -2.75000	 0.15000	2	
Mon Dec 16 08:11:35 2019	 153.0	 1.00000	 0.71000	 -5.20000	 7.87000	 1.77000	 -3.11000	 0.09000	2	
Mon Dec 16 08:11:35 2019	 154.0	 1.00000	 0.68000	 -5.24000	 7.84000	 2.04000	 -2.76000	 0.12000	2	
Mon Dec 16 08:11:35 2019	 155.0	 1.00000	 0.71000	 -5.22000	 7.91000	 1.83000	 -2.95000	 0.08000	2	
Mon Dec 16 08:11:35 2019	 156.0	 1.00000	 0.71000	 -5.19000	 7.84000	 2.00000	 -2.98000	 -0.02000	2	
Mon Dec 16 08:11:35 2019	 157.0	 1.00000	 0.64000	 -5.19000	 7.93000	 2.15000	 -2.74000	 0.13000	2	
Mon Dec 16 08:11:36 2019	 158.0	 1.00000	 0.70000	 -5.23000	 7.85000	 1.98000	 -3.25000	 0.22000	2	
Mon Dec 16 08:11:36 2019	 159.0	 1.00000	 0.72000	 -5.20000	 7.81000	 2.11000	 -2.83000	 0.11000	2	
Mon Dec 16 08:11:36 2019	 160.0	 1.00000	 0.75000	 -5.21000	 7.86000	 1.92000	 -2.86000	 0.17000	2	
Mon Dec 16 08:11:36 2019	 161.0	 1.00000	 0.70000	 -5.26000	 7.87000	 2.17000	 -2.90000	 0.08000	2	
Mon Dec 16 08:11:36 2019	 162.0	 1.00000	 0.69000	 -5.20000	 7.91000	 1.88000	 -3.15000	 0.21000	2	
Mon Dec 16 08:11:36 2019	 163.0	 1.00000	 0.73000	 -5.22000	 7.81000	 2.02000	 -2.84000	 0.16000	2	
Mon Dec 16 08:11:36 2019	 164.0	 1.00000	 0.71000	 -5.24000	 7.86000	 1.83000	 -3.34000	 0.15000	2	
Mon Dec 16 08:11:36 2019	 165.0	 1.00000	 0.72000	 -5.24000	 7.88000	 1.95000	 -2.79000	 0.06000	2	
Mon Dec 16 08:11:36 2019	 166.0	 1.00000	 0.64000	 -5.17000	 7.86000	 2.09000	 -3.14000	 0.21000	2	
Mon Dec 16 08:11:36 2019	 167.0	 1.00000	 0.74000	 -5.21000	 7.83000	 2.06000	 -2.98000	 0.11000	2	
Mon Dec 16 08:11:36 2019	 168.0	 1.00000	 0.74000	 -5.20000	 7.86000	 2.06000	 -2.64000	 0.18000	2	
Mon Dec 16 08:11:36 2019	 169.0	 1.00000	 0.74000	 -5.22000	 7.84000	 2.20000	 -2.99000	 0.15000	2	
Mon Dec 16 08:11:36 2019	 170.0	 1.00000	 0.68000	 -5.19000	 7.91000	 2.10000	 -2.91000	 0.07000	2	
Mon Dec 16 08:11:36 2019	 171.0	 1.00000	 0.70000	 -5.16000	 7.84000	 2.06000	 -3.05000	 0.09000	2	
Mon Dec 16 08:11:36 2019	 172.0	 1.00000	 0.76000	 -5.19000	 7.84000	 1.90000	 -2.99000	 -0.05000	2	
Mon Dec 16 08:11:36 2019	 173.0	 1.00000	 0.75000	 -5.19000	 7.77000	 1.96000	 -2.85000	 0.04000	2	
Mon Dec 16 08:11:36 2019	 174.0	 1.00000	 0.76000	 -5.21000	 7.87000	 2.02000	 -3.11000	 0.02000	2	
Mon Dec 16 08:11:37 2019	 175.0	 1.00000	 0.73000	 -5.15000	 7.89000	 2.12000	 -2.89000	 0.10000	2	
Mon Dec 16 08:11:37 2019	 176.0	 1.00000	 0.67000	 -5.17000	 7.90000	 1.99000	 -2.74000	 0.05000	2	
Mon Dec 16 08:11:37 2019	 177.0	 1.00000	 0.69000	 -5.19000	 7.96000	 1.63000	 -2.82000	 0.11000	2	
Mon Dec 16 08:11:37 2019	 178.0	 1.00000	 0.72000	 -5.25000	 7.87000	 2.36000	 -2.79000	 0.10000	2	
Mon Dec 16 08:11:37 2019	 179.0	 1.00000	 0.69000	 -5.16000	 7.88000	 2.10000	 -2.92000	 0.24000	2	
Mon Dec 16 08:11:37 2019	 180.0	 1.00000	 0.66000	 -5.22000	 7.91000	 2.13000	 -2.95000	 0.03000	2	
Mon Dec 16 08:11:37 2019	 181.0	 1.00000	 0.70000	 -5.19000	 7.94000	 1.99000	 -3.05000	 0.15000	2	
Mon Dec 16 08:11:37 2019	 182.0	 1.00000	 0.67000	 -5.18000	 7.83000	 1.70000	 -3.11000	 0.18000	2	
Mon Dec 16 08:11:37 2019	 183.0	 1.00000	 0.71000	 -5.22000	 7.84000	 2.20000	 -2.63000	 -0.13000	2	
Mon Dec 16 08:11:37 2019	 184.0	 1.00000	 0.68000	 -5.26000	 7.93000	 1.88000	 -3.10000	 0.17000	2	
Mon Dec 16 08:11:37 2019	 185.0	 1.00000	 0.72000	 -5.23000	 7.88000	 2.00000	 -2.85000	 0.21000	2	
Mon Dec 16 08:11:37 2019	 186.0	 1.00000	 0.69000	 -5.28000	 7.85000	 2.08000	 -2.77000	 0.20000	2	
Mon Dec 16 08:11:37 2019	 187.0	 1.00000	 0.70000	 -5.26000	 7.89000	 1.96000	 -3.02000	 0.22000	2	
Mon Dec 16 08:11:37 2019	 188.0	 1.00000	 0.68000	 -5.27000	 7.90000	 1.94000	 -3.02000	 0.18000	2	
Mon Dec 16 08:11:37 2019	 189.0	 1.00000	 0.74000	 -5.19000	 7.90000	 2.10000	 -2.95000	 0.07000	2	
Mon Dec 16 08:11:37 2019	 190.0	 1.00000	 0.69000	 -5.27000	 7.88000	 2.09000	 -2.97000	 0.00000	2	
Mon Dec 16 08:11:38 2019	 193.0	 1.00000	 0.77000	 -5.22000	 7.82000	 2.15000	 -3.05000	 0.16000	2	
Mon Dec 16 08:11:38 2019	 194.0	 1.00000	 0.72000	 -5.20000	 7.89000	 1.98000	 -3.15000	 0.04000	2	
Mon Dec 16 08:11:38 2019	 195.0	 1.00000	 0.72000	 -5.21000	 7.88000	 2.09000	 -2.75000	 0.18000	2	
Mon Dec 16 08:11:38 2019	 196.0	 1.00000	 0.68000	 -5.16000	 7.88000	 2.03000	 -2.73000	 0.33000	2	
Mon Dec 16 08:11:38 2019	 197.0	 1.00000	 0.77000	 -5.21000	 7.90000	 1.98000	 -3.16000	 0.09000	2	
Mon Dec 16 08:11:38 2019	 198.0	 1.00000	 0.73000	 -5.25000	 7.92000	 1.91000	 -3.08000	 0.28000	2	
Mon Dec 16 08:11:38 2019	 199.0	 1.00000	 0.71000	 -5.22000	 7.80000	 2.27000	 -3.10000	 0.34000	2	
Mon Dec 16 08:11:38 2019	 200.0	 1.00000	 0.72000	 -5.21000	 7.90000	 2.01000	 -2.85000	 0.16000	2	
